case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1049,Accepted-In Progress,Satish,2012/02/13 12:10:55.000,Medium,in,Org line C,E_10,PROD802,Sweden
1049,Completed-Closed,Satish,2012/02/14 09:31:28.000,Medium,in,Org line C,E_10,PROD802,Sweden
1029,Accepted-In Progress,Per,2012/02/09 09:26:30.000,Medium,se,Org line G4,,PROD411,Sweden
1029,Accepted-Assigned,Per,2012/02/09 09:33:15.000,Medium,se,Org line G4,,PROD411,Sweden
1029,Accepted-Wait,Per,2012/02/13 09:50:09.000,Medium,se,Org line G4,,PROD411,Sweden
1029,Accepted-In Progress,Veronica,2012/03/06 14:53:05.000,Medium,se,Org line G4,,PROD411,Sweden
1029,Queued-Awaiting Assignment,Ulrika,2012/03/06 14:53:49.000,Medium,se,Org line A2,A2_3,PROD411,Sweden
1029,Accepted-In Progress,Daniel,2012/04/11 16:46:48.000,Medium,se,Org line A2,A2_3,PROD411,Sweden
1029,Completed-Closed,Daniel,2012/04/11 16:47:05.000,Medium,se,Org line A2,A2_3,PROD411,Sweden
2185,Queued-Awaiting Assignment,-,2012/05/31 13:20:22.000,Medium,in,Org line C,E_7,PROD424,INDIA
2185,Accepted-In Progress,Rajendra,2012/06/03 22:01:15.000,Medium,in,Org line C,E_7,PROD424,INDIA
840,Accepted-In Progress,Mikael,2012/01/07 11:40:01.000,High,se,Org line G4,,PROD374,Sweden
840,Completed-Closed,Mikael,2012/01/30 18:01:01.000,High,se,Org line G4,,PROD374,Sweden
167,Accepted-In Progress,Carolyn,2010/10/14 16:01:51.000,Medium,us,Org line G3,,PROD97,USA
167,Queued-Awaiting Assignment,Carolyn,2010/10/14 16:05:01.000,Medium,us,Org line G3,,PROD97,USA
167,Accepted-In Progress,Kannan,2010/10/15 12:48:49.000,Medium,us,Org line G3,,PROD97,Sweden
167,Accepted-Assigned,Carolyn,2010/10/15 12:48:57.000,Medium,us,Org line G3,,PROD97,USA
167,Accepted-In Progress,Ewa,2012/02/04 10:54:04.000,Medium,us,Org line G3,,PROD97,POLAND
167,Completed-Closed,Ewa,2012/02/04 11:10:14.000,Medium,us,Org line G3,,PROD97,POLAND
64,Accepted-In Progress,Ann,2010/04/01 09:13:49.000,Medium,se,Org line A2,A2_3,PROD40,Sweden
64,Accepted-In Progress,Ann,2012/03/30 13:12:07.000,Medium,se,Org line A2,A2_3,PROD40,Sweden
64,Accepted-Wait,Ann,2012/03/30 13:12:14.000,Medium,se,Org line A2,A2_3,PROD40,Sweden
64,Completed-Closed,Ann,2012/03/30 13:18:11.000,Medium,se,Org line A2,A2_3,PROD40,Sweden
1829,Accepted-In Progress,Peter,2012/02/27 14:04:57.000,Major,se,Org line C,E_7,PROD673,Sweden
1829,Accepted-In Progress,Peter,2012/02/28 09:53:17.000,Major,se,Org line C,E_7,PROD673,Sweden
1829,Completed-Closed,Peter,2012/03/05 07:36:37.000,Major,se,Org line C,E_7,PROD673,Sweden
58,Accepted-In Progress,Barbara,2010/03/16 08:44:27.000,Medium,se,Org line A2,A2_2,PROD740,POLAND
58,Accepted-Wait,Barbara,2010/06/15 09:42:52.000,Medium,se,Org line A2,A2_2,PROD740,POLAND
58,Completed-Closed,Barbara,2012/03/30 12:17:27.000,Medium,se,Org line A2,A2_2,PROD740,POLAND
1215,Accepted-In Progress,Mariusz,2012/03/13 14:15:36.000,Medium,be,Org line C,E_1,PROD636,POLAND
1215,Completed-Closed,Mariusz,2012/04/04 11:27:58.000,Medium,be,Org line C,E_1,PROD636,POLAND
1294,Accepted-In Progress,Anders,2012/03/29 09:16:34.000,Medium,se,Org line A2,A2_1,PROD327,Sweden
1294,Accepted-Wait,Anders,2012/03/29 09:22:32.000,Medium,se,Org line A2,A2_1,PROD327,Sweden
1294,Queued-Awaiting Assignment,Anders,2012/03/29 11:25:11.000,Medium,se,Org line A2,A2_1,PROD327,Sweden
1294,Accepted-In Progress,Rafal,2012/03/29 15:48:03.000,Medium,se,Org line A2,A2_1,PROD327,POLAND
1294,Accepted-Wait,Rafal,2012/04/11 12:03:24.000,Medium,se,Org line A2,A2_1,PROD327,POLAND
1294,Completed-Closed,Rafal,2012/04/11 12:33:19.000,Medium,se,Org line A2,A2_1,PROD327,POLAND
2137,Accepted-In Progress,Shamna,2012/05/25 05:28:10.000,Medium,in,Org line C,E_4,PROD436,INDIA
2137,Queued-Awaiting Assignment,Shamna,2012/05/25 05:31:39.000,Medium,in,Org line C,E_4,PROD436,INDIA
2137,Accepted-In Progress,Avronil,2012/05/25 06:19:44.000,Medium,in,Org line C,E_4,PROD436,INDIA
2137,Accepted-Wait,Avronil,2012/05/25 06:21:11.000,Medium,in,Org line C,E_4,PROD436,INDIA
509,Accepted-In Progress,Yvonne,2011/09/21 16:10:26.000,Medium,se,Org line A2,A2_3,PROD76,Sweden
509,Accepted-In Progress,Yvonne,2012/01/18 12:47:25.000,Medium,se,Org line A2,A2_3,PROD76,Sweden
509,Completed-Closed,Yvonne,2012/01/18 12:47:27.000,Medium,se,Org line A2,A2_3,PROD76,Sweden
2133,Accepted-In Progress,Agneta,2012/05/24 17:32:26.000,Low,se,Org line A2,A2_3,PROD530,Sweden
112,Accepted-In Progress,Carrie,2010/06/10 10:51:43.000,Medium,cn,Org line A2,A2_2,PROD753,China
112,Accepted-In Progress,Carrie,2012/03/13 08:30:17.000,Medium,cn,Org line A2,A2_2,PROD753,China
112,Completed-Closed,Carrie,2012/03/13 08:33:30.000,Medium,cn,Org line A2,A2_2,PROD753,China
2008,Queued-Awaiting Assignment,Praveen,2012/05/10 17:01:40.000,Medium,fr,Org line C,E_10,PROD805,Sweden
2008,Accepted-In Progress,Arun,2012/05/14 13:09:14.000,Medium,fr,Org line C,E_10,PROD805,Sweden
2008,Queued-Awaiting Assignment,Martin,2012/05/14 13:11:03.000,Medium,fr,Org line C,C_6,PROD805,Sweden
2008,Accepted-In Progress,Aurelien,2012/05/16 16:41:47.000,Medium,fr,Org line C,C_6,PROD805,France
2008,Queued-Awaiting Assignment,Bruno,2012/05/16 16:48:13.000,Medium,fr,Org line C,E_6,PROD805,France
2008,Accepted-In Progress,Aurelien,2012/05/16 16:51:13.000,Medium,fr,Org line C,C_6,PROD805,France
2008,Queued-Awaiting Assignment,Bruno,2012/05/16 16:51:43.000,Medium,fr,Org line C,E_6,PROD805,France
2008,Accepted-In Progress,Bruno,2012/06/07 12:14:17.000,Medium,fr,Org line C,E_6,PROD805,France
1896,Accepted-In Progress,Mohsin,2012/04/03 10:10:52.000,Medium,in,Org line C,E_5,PROD327,INDIA
1896,Accepted-Wait,Mohsin,2012/04/03 11:01:40.000,Medium,in,Org line C,E_5,PROD327,INDIA
1896,Completed-Closed,Mohsin,2012/04/03 12:17:36.000,Medium,in,Org line C,E_5,PROD327,INDIA
1038,Accepted-In Progress,Bhavesh,2012/02/09 17:24:55.000,High,us,Org line C,E_4,OTHERS,Sweden
1038,Completed-Closed,Bhavesh,2012/03/13 08:36:51.000,High,us,Org line C,E_4,OTHERS,Sweden
1665,Accepted-In Progress,Marco,2012/03/23 10:49:00.000,Medium,se,Org line G4,,PROD412,Sweden
1665,Completed-Closed,Marco,2012/03/23 10:51:13.000,Medium,se,Org line G4,,PROD412,Sweden
1332,Queued-Awaiting Assignment,Hari,2012/04/05 20:35:18.000,High,in,Org line C,E_4,PROD754,INDIA
1332,Accepted-In Progress,Donald,2012/04/09 17:58:40.000,High,in,Org line C,E_4,PROD754,USA
1332,Completed-Closed,Donald,2012/04/09 17:59:29.000,High,in,Org line C,E_4,PROD754,USA
1310,Accepted-In Progress,Marijn,2012/04/02 11:50:09.000,Medium,be,Org line A2,A2_4,PROD765,Belgium
1310,Accepted-In Progress,Marijn,2012/04/06 15:10:37.000,Medium,be,Org line A2,A2_4,PROD765,Belgium
1310,Completed-Closed,Marijn,2012/04/06 15:11:52.000,Medium,be,Org line A2,A2_4,PROD765,Belgium
447,Accepted-In Progress,Suzanne,2011/08/19 15:05:57.000,Low,se,Org line V2,,PROD615,Sweden
447,Accepted-Wait,Suzanne,2011/11/09 17:32:46.000,Low,se,Org line V2,,PROD615,Sweden
447,Completed-Closed,Suzanne,2012/01/19 17:12:59.000,Low,se,Org line V2,,PROD615,Sweden
777,Accepted-In Progress,Maltesh,2011/12/15 00:38:51.000,Medium,in,Org line B,E_10,PROD209,INDIA
777,Completed-Closed,Maltesh,2012/01/31 03:59:23.000,Medium,in,Org line B,E_10,PROD209,INDIA
1692,Accepted-In Progress,Robert,2011/11/28 09:22:46.000,Medium,us,Org line C,E_4,PROD793,USA
1692,Completed-Closed,Robert,2011/11/29 09:48:55.000,Medium,us,Org line C,E_4,PROD793,USA
1692,Accepted-In Progress,Robert,2012/02/08 02:42:36.000,Medium,us,Org line C,E_4,PROD793,USA
1692,Accepted-Wait,Robert,2012/02/08 03:04:57.000,Medium,us,Org line C,E_4,PROD793,USA
1692,Queued-Awaiting Assignment,Robert,2012/03/07 12:54:59.000,Medium,us,Org line C,E_4,PROD793,USA
38,Accepted-In Progress,Anders,2010/01/27 13:58:09.000,Medium,se,Org line A2,A2_2,PROD246,Sweden
38,Completed-Closed,Anders,2012/02/29 12:20:13.000,Medium,se,Org line A2,A2_2,PROD246,Sweden
697,Accepted-In Progress,Niklas,2011/11/25 12:33:57.000,Low,se,Org line A2,A2_2,PROD681,Sweden
697,Accepted-Assigned,Niklas,2012/01/05 11:31:53.000,Low,se,Org line A2,A2_2,PROD681,Sweden
697,Accepted-In Progress,Niklas,2012/04/23 11:06:44.000,Low,se,Org line A2,A2_2,PROD681,Sweden
697,Completed-Closed,Niklas,2012/04/23 11:07:42.000,Low,se,Org line A2,A2_2,PROD681,Sweden
1266,Accepted-Wait,Claes,2012/03/23 15:06:57.000,Low,se,Org line C,E_9,PROD479,Sweden
1266,Completed-Closed,Claes,2012/03/26 11:32:52.000,Low,se,Org line C,E_9,PROD479,Sweden
940,Accepted-In Progress,Viktoria,2012/01/24 21:38:34.000,High,se,Org line A2,A2_3,PROD722,Sweden
940,Queued-Awaiting Assignment,Viktoria,2012/01/24 21:39:32.000,High,se,Org line A2,A2_3,PROD722,Sweden
940,Accepted-In Progress,Klas-Ove,2012/01/26 10:46:09.000,High,se,Org line A2,A2_3,PROD722,Sweden
940,Completed-Closed,Klas-Ove,2012/01/26 11:05:49.000,High,se,Org line A2,A2_3,PROD722,Sweden
741,Accepted-In Progress,Ingemar,2011/12/08 08:19:35.000,Low,se,Org line C,E_9,PROD277,Sweden
741,Completed-Closed,Ingemar,2012/04/02 09:32:04.000,Low,se,Org line C,E_9,PROD277,Sweden
548,Accepted-In Progress,Ann-Charlotte,2011/10/06 02:09:03.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Queued-Awaiting Assignment,Ann-Charlotte,2011/10/06 02:22:29.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Accepted-In Progress,Mats,2011/10/06 10:17:16.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Queued-Awaiting Assignment,Martin,2011/10/06 10:17:30.000,Medium,se,Org line C,C_6,PROD802,Sweden
548,Accepted-In Progress,Magnus,2011/10/06 11:30:56.000,Medium,se,Org line C,C_6,PROD802,Sweden
548,Accepted-Wait,Magnus,2011/10/17 11:20:43.000,Medium,se,Org line C,C_6,PROD802,Sweden
548,Queued-Awaiting Assignment,Praveen,2011/10/25 15:10:44.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Accepted-In Progress,Magnus,2011/10/25 15:11:42.000,Medium,se,Org line C,C_6,PROD802,Sweden
548,Queued-Awaiting Assignment,Ann-Charlotte,2011/10/25 15:11:48.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Accepted-In Progress,Mats,2011/10/25 15:13:13.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Completed-Closed,Mats,2011/10/25 15:14:37.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Accepted-In Progress,Mats,2011/10/28 16:00:48.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Accepted-In Progress,Marcus,2011/11/18 07:30:02.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Accepted-In Progress,Marcus,2012/01/03 09:32:01.000,Medium,se,Org line C,E_10,PROD802,Sweden
548,Completed-Closed,Marcus,2012/01/03 09:45:51.000,Medium,se,Org line C,E_10,PROD802,Sweden
1448,Accepted-In Progress,Rakesh,2012/05/14 18:27:12.000,Medium,in,Org line C,E_10,PROD154,Sweden
1448,Completed-Closed,Rakesh,2012/05/14 18:33:42.000,Medium,in,Org line C,E_10,PROD154,Sweden
1917,Accepted-In Progress,Miroslaw,2012/04/19 14:31:06.000,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1917,Completed-Closed,Miroslaw,2012/05/23 16:56:52.000,Medium,pl,Org line A2,A2_1,PROD756,POLAND
335,Accepted-In Progress,Gunilla,2011/05/13 11:02:23.000,Low,se,Org line A2,A2_3,PROD76,Sweden
335,Accepted-Wait,Gunilla,2011/05/13 11:02:48.000,Low,se,Org line A2,A2_3,PROD76,Sweden
335,Accepted-Assigned,Gunilla,2011/07/12 10:28:53.000,Low,se,Org line A2,A2_3,PROD76,Sweden
335,Accepted-In Progress,Yvonne,2012/01/18 12:47:42.000,Low,se,Org line A2,A2_3,PROD76,Sweden
335,Completed-Closed,Yvonne,2012/01/18 12:47:57.000,Low,se,Org line A2,A2_3,PROD76,Sweden
2138,Accepted-In Progress,Praveen,2012/05/25 09:55:16.000,Medium,se,Org line C,E_10,PROD802,Sweden
2138,Queued-Awaiting Assignment,Praveen,2012/05/25 10:24:06.000,Medium,se,Org line C,E_10,PROD802,Sweden
2138,Accepted-In Progress,Arun,2012/05/30 14:24:24.000,Medium,se,Org line C,E_10,PROD802,Sweden
2138,Queued-Awaiting Assignment,Martin,2012/05/30 14:26:25.000,Medium,se,Org line C,C_6,PROD802,Sweden
2138,Accepted-In Progress,Aurelien,2012/05/30 15:16:44.000,Medium,se,Org line C,C_6,PROD802,France
2138,Accepted-Wait,Aurelien,2012/05/31 14:55:33.000,Medium,se,Org line C,C_6,PROD802,France
1947,Accepted-In Progress,Alice,2012/05/02 23:20:24.000,Low,br,Org line B,E_3,PROD120,Brazil
1947,Accepted-Assigned,Alice,2012/05/02 23:22:01.000,Low,br,Org line B,E_3,PROD120,Brazil
1947,Completed-Closed,Alice,2012/05/25 18:38:43.000,Low,br,Org line B,E_3,PROD120,Brazil
2287,Queued-Awaiting Assignment,Robert,2012/06/13 20:44:59.000,High,us,Org line C,E_4,PROD436,USA
859,Accepted-In Progress,H�kan,2012/01/10 10:27:07.000,Low,se,Org line G4,,PROD397,Sweden
859,Completed-Closed,H�kan,2012/01/13 12:32:34.000,Low,se,Org line G4,,PROD397,Sweden
1158,Accepted-In Progress,Peter,2012/03/02 00:17:13.000,Major,se,Org line G4,,PROD221,Sweden
1158,Accepted-In Progress,Peter,2012/03/12 08:24:31.000,Major,se,Org line G4,,PROD221,Sweden
1158,Accepted-In Progress,G�ran,2012/03/28 14:42:53.000,Major,se,Org line G4,,PROD221,Sweden
1158,Queued-Awaiting Assignment,Ulf,2012/03/28 14:49:40.000,Major,se,Org line C,V3_3,PROD221,Sweden
1158,Accepted-In Progress,Ulf,2012/03/28 14:52:43.000,Major,se,Org line C,E_7,PROD221,Sweden
1158,Queued-Awaiting Assignment,Ulf,2012/03/29 13:41:49.000,Major,se,Org line C,V3_3,PROD221,Sweden
1158,Accepted-In Progress,Ulf,2012/03/29 13:49:40.000,Major,se,Org line C,E_7,PROD221,Sweden
1158,Queued-Awaiting Assignment,Ulf,2012/03/29 13:50:02.000,Major,se,Org line C,V3_3,PROD221,Sweden
1158,Accepted-In Progress,Ulf,2012/03/29 13:50:21.000,Major,se,Org line C,V3_3,PROD221,Sweden
1158,Completed-Closed,Ulf,2012/04/11 13:03:04.000,Major,se,Org line C,V3_3,PROD221,Sweden
709,Accepted-In Progress,Yannick,2011/11/30 09:00:24.000,Medium,fr,Org line C,E_6,PROD637,France
709,Queued-Awaiting Assignment,Yannick,2011/11/30 09:01:00.000,Medium,fr,Org line C,E_6,PROD637,France
709,Accepted-Assigned,Yannick,2011/11/30 09:01:19.000,Medium,fr,Org line C,E_6,PROD637,France
709,Accepted-In Progress,Dimitri,2011/12/14 09:39:58.000,Medium,fr,Org line A2,A2_4,PROD637,France
709,Completed-Closed,Dimitri,2012/01/20 13:06:33.000,Medium,fr,Org line A2,A2_4,PROD637,France
1510,Accepted-In Progress,Ewa,2012/01/04 16:55:26.000,Medium,us,Org line G3,,PROD98,POLAND
1510,Completed-Closed,Ewa,2012/01/30 14:05:58.000,Medium,us,Org line G3,,PROD98,POLAND
1108,Accepted-In Progress,Reinier,2012/02/22 13:17:05.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Accepted-In Progress,Reinier,2012/03/01 09:56:46.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Queued-Awaiting Assignment,Juan,2012/03/01 09:58:49.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Accepted-In Progress,Juan,2012/03/01 10:39:48.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Completed-Closed,Juan,2012/03/01 10:39:51.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Accepted-In Progress,Juan,2012/03/01 10:41:02.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Completed-Closed,Juan,2012/03/01 10:41:27.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Accepted-In Progress,Juan,2012/03/01 10:42:23.000,High,nl,Org line V7n,,PROD542,Netherlands
1108,Completed-Closed,Juan,2012/03/01 10:48:59.000,High,nl,Org line V7n,,PROD542,Netherlands
2259,Accepted-In Progress,Ian,2012/06/12 11:34:53.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
2259,Accepted-In Progress,Ian,2012/06/12 13:12:05.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
2259,Accepted-Assigned,Ian,2012/06/14 09:38:47.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1968,Accepted-In Progress,Maciej,2012/05/07 12:03:03.000,Medium,fr,Org line A2,A2_2,PROD698,POLAND
1968,Accepted-Wait,Maciej,2012/05/07 12:47:27.000,Medium,fr,Org line A2,A2_2,PROD698,POLAND
550,Accepted-In Progress,Gustav,2011/10/06 15:15:59.000,Medium,se,Org line G4,,PROD408,Sweden
550,Accepted-In Progress,Gustav,2012/02/21 15:57:25.000,Medium,se,Org line G4,,PROD408,Sweden
550,Completed-Closed,Gustav,2012/02/21 15:57:29.000,Medium,se,Org line G4,,PROD408,Sweden
924,Accepted-In Progress,Ewa,2012/01/22 17:24:44.000,Medium,us,Org line G3,,PROD97,POLAND
924,Completed-Closed,Ewa,2012/01/22 17:51:09.000,Medium,us,Org line G3,,PROD97,POLAND
575,Accepted-In Progress,Kjell,2011/10/17 16:10:55.000,High,in,Org line C,E_8,PROD474,Sweden
575,Accepted-Wait,Kjell,2012/02/01 07:56:35.000,High,in,Org line C,E_8,PROD474,Sweden
575,Completed-Closed,Kjell,2012/02/07 07:47:48.000,High,in,Org line C,E_8,PROD474,Sweden
1506,Accepted-In Progress,Ewa,2012/01/19 10:14:11.000,Medium,us,Org line G3,,PROD98,POLAND
1506,Completed-Closed,Ewa,2012/01/19 10:14:18.000,Medium,us,Org line G3,,PROD98,POLAND
1959,Accepted-In Progress,Bj�rn,2012/05/04 11:53:40.000,Medium,se,Org line V2,,PROD449,Sweden
688,Accepted-In Progress,Curt,2011/11/23 00:48:06.000,Medium,se,Org line C,E_1,PROD153,Sweden
688,Queued-Awaiting Assignment,Curt,2011/11/23 00:54:14.000,Medium,se,Org line C,E_1,PROD153,Sweden
688,Accepted-In Progress,Saurabh,2012/02/01 14:35:57.000,Medium,se,Org line C,E_1,PROD153,INDIA
688,Completed-Closed,Saurabh,2012/03/14 11:14:44.000,Medium,se,Org line C,E_1,PROD153,INDIA
1203,Accepted-In Progress,Jian,2012/03/09 13:06:22.000,Medium,in,Org line C,E_8,PROD597,Sweden
1203,Accepted-Wait,Jian,2012/03/09 13:36:55.000,Medium,in,Org line C,E_8,PROD597,Sweden
1203,Completed-Closed,Jian,2012/04/04 16:16:26.000,Medium,in,Org line C,E_8,PROD597,Sweden
1489,Accepted-In Progress,Tomas,2007/03/20 09:06:25.000,Medium,cn,Org line A2,A2_2,PROD753,Sweden
1489,Accepted-Wait,Tomas,2009/12/02 14:24:31.000,Medium,cn,Org line A2,A2_2,PROD753,Sweden
1489,Accepted-In Progress,Tomas,2011/09/03 07:10:53.000,Medium,cn,Org line A2,A2_2,PROD753,Sweden
1198,Accepted-In Progress,Christian,2012/03/08 14:58:15.000,Low,in,Org line C,E_7,PROD190,Belgium
1198,Completed-Closed,Christian,2012/04/03 12:05:55.000,Low,in,Org line C,E_7,PROD190,Belgium
1446,Accepted-In Progress,Ewa,2012/05/13 17:54:39.000,High,us,Org line G3,,PROD97,POLAND
1446,Completed-Closed,Ewa,2012/05/13 18:01:55.000,High,us,Org line G3,,PROD97,POLAND
1342,Accepted-In Progress,Ewa,2012/04/10 10:30:09.000,Medium,us,Org line G3,,PROD96,POLAND
1342,Completed-Closed,Ewa,2012/04/10 10:31:00.000,Medium,us,Org line G3,,PROD96,POLAND
252,Accepted-In Progress,Somil,2011/02/22 15:10:55.000,Medium,in,Org line A2,D_1,PROD611,Sweden
252,Completed-Closed,Somil,2012/01/06 11:00:53.000,Medium,in,Org line A2,D_1,PROD611,Sweden
1749,Accepted-In Progress,Robert,2012/01/12 16:14:39.000,Major,se,Org line C,E_4,PROD348,USA
1749,Queued-Awaiting Assignment,Robert,2012/01/12 16:15:03.000,Major,se,Org line C,E_4,PROD348,USA
1634,Accepted-In Progress,Ewa,2012/02/02 22:49:41.000,Medium,us,Org line G3,,PROD98,POLAND
1634,Completed-Closed,Ewa,2012/02/02 22:50:27.000,Medium,us,Org line G3,,PROD98,POLAND
232,Accepted-In Progress,Ann,2011/01/27 09:36:28.000,Medium,se,Org line A2,A2_3,PROD750,Sweden
232,Accepted-Wait,Ann,2011/12/16 10:31:05.000,Medium,se,Org line A2,A2_3,PROD750,Sweden
232,Completed-Closed,Ann,2012/05/28 10:34:01.000,Medium,se,Org line A2,A2_3,PROD750,Sweden
1989,Accepted-In Progress,Ian,2012/05/09 12:14:46.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1989,Accepted-Assigned,Ian,2012/05/09 12:15:48.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1759,Accepted-In Progress,Ramith,2012/01/16 16:03:47.000,Medium,us,Org line C,E_4,PROD793,INDIA
1759,Accepted-In Progress,Ramith,2012/01/16 16:14:34.000,Medium,us,Org line C,E_4,PROD793,INDIA
1759,Completed-Closed,Ramith,2012/05/23 13:53:24.000,Medium,us,Org line C,E_4,PROD793,INDIA
1516,Accepted-In Progress,Ewa,2012/02/03 07:51:00.000,Medium,us,Org line G3,,PROD98,POLAND
1516,Completed-Closed,Ewa,2012/02/03 07:52:14.000,Medium,us,Org line G3,,PROD98,POLAND
648,Accepted-In Progress,Anup,2011/11/07 11:57:05.000,High,in,Org line C,E_8,PROD597,INDIA
648,Completed-Closed,Anup,2012/05/23 13:07:40.000,High,in,Org line C,E_8,PROD597,INDIA
756,Accepted-In Progress,Evane,2011/12/12 12:50:53.000,Low,br,Org line B,E_3,PROD140,Brazil
756,Queued-Awaiting Assignment,Evane,2011/12/12 12:51:38.000,Low,br,Org line B,E_3,PROD140,Brazil
756,Accepted-Assigned,Alice,2011/12/12 14:54:04.000,Low,br,Org line B,E_3,PROD140,Brazil
756,Accepted-In Progress,Evane,2012/01/17 13:30:30.000,Low,br,Org line B,E_3,PROD140,Brazil
756,Completed-Closed,Evane,2012/01/17 13:31:09.000,Low,br,Org line B,E_3,PROD140,Brazil
2035,Accepted-In Progress,Peter,2012/05/15 11:13:45.000,Major,se,Org line C,C_5,PROD601,Sweden
2035,Accepted-Wait,Peter,2012/05/15 11:20:04.000,Major,se,Org line C,C_5,PROD601,Sweden
1752,Accepted-In Progress,David,2012/01/13 09:10:14.000,Medium,se,Org line G4,,PROD412,Sweden
1752,Accepted-Assigned,David,2012/01/13 09:17:04.000,Medium,se,Org line G4,,PROD412,Sweden
1752,Accepted-In Progress,David,2012/01/22 23:36:47.000,Medium,se,Org line G4,,PROD412,Sweden
1752,Completed-Closed,David,2012/01/22 23:37:57.000,Medium,se,Org line G4,,PROD412,Sweden
1859,Accepted-In Progress,Agneta,2012/03/12 09:09:09.000,Major,se,Org line A2,A2_3,PROD153,Sweden
1859,Completed-Closed,Agneta,2012/03/13 19:23:55.000,Major,se,Org line A2,A2_3,PROD153,Sweden
1111,Accepted-In Progress,Laurens,2012/02/22 14:50:41.000,Medium,0,Org line A2,A2_4,PROD49,Belgium
1111,Completed-Closed,Laurens,2012/03/06 11:12:49.000,Medium,0,Org line A2,A2_4,PROD49,Belgium
387,Accepted-In Progress,Nicolas,2011/06/30 14:08:27.000,High,se,Org line C,C_3,PROD348,France
387,Queued-Awaiting Assignment,Nicolas,2011/06/30 14:49:37.000,High,se,Org line C,C_3,PROD348,France
387,Accepted-In Progress,Martin,2012/05/25 14:44:54.000,High,se,Org line C,C_3,PROD348,Sweden
387,Completed-Closed,Martin,2012/05/25 14:46:50.000,High,se,Org line C,C_3,PROD348,Sweden
1232,Accepted-In Progress,Martin,2012/03/15 15:13:24.000,Major,se,Org line C,C_6,PROD802,Sweden
1232,Queued-Awaiting Assignment,Martin,2012/03/15 15:17:08.000,Major,se,Org line C,C_6,PROD802,Sweden
1232,Accepted-In Progress,Michael,2012/03/15 15:43:05.000,Major,se,Org line C,C_6,PROD802,Sweden
